,system:time_start,total_precipitation
789,"Feb 28, 2002",0.0
790,"Mar 1, 2002",0.0
791,"Mar 2, 2002",0.0
792,"Mar 3, 2002",0.001
793,"Mar 4, 2002",0.0
794,"Mar 5, 2002",0.0
795,"Mar 6, 2002",0.0
796,"Mar 7, 2002",0.01
797,"Mar 8, 2002",0.004
798,"Mar 9, 2002",0.001
799,"Mar 10, 2002",0.006
800,"Mar 11, 2002",0.005
801,"Mar 12, 2002",0.0
802,"Mar 13, 2002",0.0
803,"Mar 14, 2002",0.0
804,"Mar 15, 2002",0.0
805,"Mar 16, 2002",0.0
806,"Mar 17, 2002",0.0
807,"Mar 18, 2002",0.002
808,"Mar 19, 2002",0.001
809,"Mar 20, 2002",0.001
810,"Mar 21, 2002",0.001
811,"Mar 22, 2002",0.0
812,"Mar 23, 2002",0.009000000000000001
813,"Mar 24, 2002",0.039
814,"Mar 25, 2002",0.019
815,"Mar 26, 2002",0.021
816,"Mar 27, 2002",0.013000000000000001
817,"Mar 28, 2002",0.004
818,"Mar 29, 2002",0.003
819,"Mar 30, 2002",0.005
820,"Mar 31, 2002",0.009000000000000001
821,"Apr 1, 2002",0.015
822,"Apr 2, 2002",0.023
823,"Apr 3, 2002",0.015
824,"Apr 4, 2002",0.001
825,"Apr 5, 2002",0.001
826,"Apr 6, 2002",0.001
827,"Apr 7, 2002",0.002
828,"Apr 8, 2002",0.005
829,"Apr 9, 2002",0.013000000000000001
830,"Apr 10, 2002",0.012
831,"Apr 11, 2002",0.011000000000000001
832,"Apr 12, 2002",0.006
833,"Apr 13, 2002",0.001
834,"Apr 14, 2002",0.0
835,"Apr 15, 2002",0.008
836,"Apr 16, 2002",0.048
837,"Apr 17, 2002",0.024
838,"Apr 18, 2002",0.018000000000000002
839,"Apr 19, 2002",0.017
840,"Apr 20, 2002",0.004
841,"Apr 21, 2002",0.009000000000000001
842,"Apr 22, 2002",0.01
843,"Apr 23, 2002",0.011000000000000001
844,"Apr 24, 2002",0.012
845,"Apr 25, 2002",0.032
846,"Apr 26, 2002",0.027000000000000003
847,"Apr 27, 2002",0.013999999999999999
848,"Apr 28, 2002",0.017
849,"Apr 29, 2002",0.013000000000000001
850,"Apr 30, 2002",0.012
851,"May 1, 2002",0.016
852,"May 2, 2002",0.011000000000000001
853,"May 3, 2002",0.012
854,"May 4, 2002",0.011000000000000001
855,"May 5, 2002",0.021
856,"May 6, 2002",0.14800000000000002
857,"May 7, 2002",0.008
858,"May 8, 2002",0.031
859,"May 9, 2002",0.01
860,"May 10, 2002",0.006999999999999999
861,"May 11, 2002",0.01
862,"May 12, 2002",0.016
863,"May 13, 2002",0.006
864,"May 14, 2002",0.01
865,"May 15, 2002",0.009000000000000001
866,"May 16, 2002",0.003
867,"May 17, 2002",0.022000000000000002
868,"May 18, 2002",0.017
869,"May 19, 2002",0.027999999999999997
870,"May 20, 2002",0.071
871,"May 21, 2002",0.054000000000000006
872,"May 22, 2002",0.032
873,"May 23, 2002",0.025
874,"May 24, 2002",0.01
875,"May 25, 2002",0.025
876,"May 26, 2002",0.026000000000000002
877,"May 27, 2002",0.032
878,"May 28, 2002",0.011000000000000001
879,"May 29, 2002",0.005
880,"May 30, 2002",0.009000000000000001
881,"May 31, 2002",0.009000000000000001
882,"Jun 1, 2002",0.013000000000000001
883,"Jun 2, 2002",0.006999999999999999
884,"Jun 3, 2002",0.008
885,"Jun 4, 2002",0.006999999999999999
886,"Jun 5, 2002",0.008
887,"Jun 6, 2002",0.021
888,"Jun 7, 2002",0.022000000000000002
889,"Jun 8, 2002",0.008
890,"Jun 9, 2002",0.008
891,"Jun 10, 2002",0.015
892,"Jun 11, 2002",0.045
893,"Jun 12, 2002",0.079
894,"Jun 13, 2002",0.133
895,"Jun 14, 2002",0.109
896,"Jun 15, 2002",0.064
897,"Jun 16, 2002",0.027999999999999997
898,"Jun 17, 2002",0.017
899,"Jun 18, 2002",0.022000000000000002
900,"Jun 19, 2002",0.025
901,"Jun 20, 2002",0.036000000000000004
902,"Jun 21, 2002",0.032
903,"Jun 22, 2002",0.03
904,"Jun 23, 2002",0.017
905,"Jun 24, 2002",0.015
906,"Jun 25, 2002",0.015
907,"Jun 26, 2002",0.023
908,"Jun 27, 2002",0.013999999999999999
909,"Jun 28, 2002",0.016
910,"Jun 29, 2002",0.038
911,"Jun 30, 2002",0.013999999999999999
912,"Jul 1, 2002",0.018000000000000002
913,"Jul 2, 2002",0.047
914,"Jul 3, 2002",0.095
915,"Jul 4, 2002",0.064
916,"Jul 5, 2002",0.031
917,"Jul 6, 2002",0.045
918,"Jul 7, 2002",0.086
919,"Jul 8, 2002",0.025
920,"Jul 9, 2002",0.022000000000000002
921,"Jul 10, 2002",0.018000000000000002
922,"Jul 11, 2002",0.027999999999999997
923,"Jul 12, 2002",0.027000000000000003
924,"Jul 13, 2002",0.015
925,"Jul 14, 2002",0.02
926,"Jul 15, 2002",0.012
927,"Jul 16, 2002",0.012
928,"Jul 17, 2002",0.031
929,"Jul 18, 2002",0.043
930,"Jul 19, 2002",0.076
931,"Jul 20, 2002",0.09
932,"Jul 21, 2002",0.124
933,"Jul 22, 2002",0.051
934,"Jul 23, 2002",0.040999999999999995
935,"Jul 24, 2002",0.027000000000000003
936,"Jul 25, 2002",0.011000000000000001
937,"Jul 26, 2002",0.012
938,"Jul 27, 2002",0.046
939,"Jul 28, 2002",0.015
940,"Jul 29, 2002",0.038
941,"Jul 30, 2002",0.061
942,"Jul 31, 2002",0.018000000000000002
943,"Aug 1, 2002",0.016
944,"Aug 2, 2002",0.021
945,"Aug 3, 2002",0.013000000000000001
946,"Aug 4, 2002",0.022000000000000002
947,"Aug 5, 2002",0.008
948,"Aug 6, 2002",0.009000000000000001
949,"Aug 7, 2002",0.018000000000000002
950,"Aug 8, 2002",0.006999999999999999
951,"Aug 9, 2002",0.052000000000000005
952,"Aug 10, 2002",0.07400000000000001
953,"Aug 11, 2002",0.055
954,"Aug 12, 2002",0.040999999999999995
955,"Aug 13, 2002",0.013000000000000001
956,"Aug 14, 2002",0.028999999999999998
957,"Aug 15, 2002",0.019
958,"Aug 16, 2002",0.035
959,"Aug 17, 2002",0.018000000000000002
960,"Aug 18, 2002",0.016
961,"Aug 19, 2002",0.034
962,"Aug 20, 2002",0.016
963,"Aug 21, 2002",0.012
964,"Aug 22, 2002",0.017
965,"Aug 23, 2002",0.021
966,"Aug 24, 2002",0.008
967,"Aug 25, 2002",0.017
968,"Aug 26, 2002",0.021
969,"Aug 27, 2002",0.01
970,"Aug 28, 2002",0.003
971,"Aug 29, 2002",0.005
972,"Aug 30, 2002",0.004
973,"Aug 31, 2002",0.009000000000000001
974,"Sep 1, 2002",0.006999999999999999
975,"Sep 2, 2002",0.003
976,"Sep 3, 2002",0.005
977,"Sep 4, 2002",0.01
978,"Sep 5, 2002",0.006999999999999999
979,"Sep 6, 2002",0.004
980,"Sep 7, 2002",0.006
981,"Sep 8, 2002",0.015
982,"Sep 9, 2002",0.013999999999999999
983,"Sep 10, 2002",0.01
984,"Sep 11, 2002",0.006999999999999999
985,"Sep 12, 2002",0.0
986,"Sep 13, 2002",0.002
987,"Sep 14, 2002",0.009000000000000001
988,"Sep 15, 2002",0.027000000000000003
989,"Sep 16, 2002",0.006999999999999999
990,"Sep 17, 2002",0.002
991,"Sep 18, 2002",0.001
992,"Sep 19, 2002",0.009000000000000001
993,"Sep 20, 2002",0.006999999999999999
994,"Sep 21, 2002",0.006999999999999999
995,"Sep 22, 2002",0.018000000000000002
996,"Sep 23, 2002",0.022000000000000002
997,"Sep 24, 2002",0.027999999999999997
998,"Sep 25, 2002",0.012
999,"Sep 26, 2002",0.004
1000,"Sep 27, 2002",0.033
1001,"Sep 28, 2002",0.028999999999999998
1002,"Sep 29, 2002",0.015
1003,"Sep 30, 2002",0.011000000000000001
1004,"Oct 1, 2002",0.003
1005,"Oct 2, 2002",0.004
1006,"Oct 3, 2002",0.003
1007,"Oct 4, 2002",0.003
1008,"Oct 5, 2002",0.002
1009,"Oct 6, 2002",0.012
1010,"Oct 7, 2002",0.009000000000000001
1011,"Oct 8, 2002",0.002
1012,"Oct 9, 2002",0.004
1013,"Oct 10, 2002",0.004
1014,"Oct 11, 2002",0.008
1015,"Oct 12, 2002",0.004
1016,"Oct 13, 2002",0.002
1017,"Oct 14, 2002",0.002
1018,"Oct 15, 2002",0.008
1019,"Oct 16, 2002",0.003
1020,"Oct 17, 2002",0.003
1021,"Oct 18, 2002",0.018000000000000002
1022,"Oct 19, 2002",0.028999999999999998
1023,"Oct 20, 2002",0.001
1024,"Oct 21, 2002",0.001
1025,"Oct 22, 2002",0.001
1026,"Oct 23, 2002",0.001
1027,"Oct 24, 2002",0.001
1028,"Oct 25, 2002",0.0
1029,"Oct 26, 2002",0.0
1030,"Oct 27, 2002",0.001
1031,"Oct 28, 2002",0.001
1032,"Oct 29, 2002",0.0
1033,"Oct 30, 2002",0.0
1034,"Oct 31, 2002",0.0
1035,"Nov 1, 2002",0.0
1036,"Nov 2, 2002",0.0
1037,"Nov 3, 2002",0.0
1038,"Nov 4, 2002",0.001
1039,"Nov 5, 2002",0.002
1040,"Nov 6, 2002",0.001
1041,"Nov 7, 2002",0.0
1042,"Nov 8, 2002",0.0
1043,"Nov 9, 2002",0.0
1044,"Nov 10, 2002",0.0
1045,"Nov 11, 2002",0.009000000000000001
1046,"Nov 12, 2002",0.12
1047,"Nov 13, 2002",0.036000000000000004
1048,"Nov 14, 2002",0.001
1049,"Nov 15, 2002",0.0
1050,"Nov 16, 2002",0.0
1051,"Nov 17, 2002",0.0
1052,"Nov 18, 2002",0.001
1053,"Nov 19, 2002",0.002
1054,"Nov 20, 2002",0.001
1055,"Nov 21, 2002",0.0
1056,"Nov 22, 2002",0.0
1057,"Nov 23, 2002",0.0
1058,"Nov 24, 2002",0.0
1059,"Nov 25, 2002",0.0
1060,"Nov 26, 2002",0.0
1061,"Nov 27, 2002",0.0
1062,"Nov 28, 2002",0.0
1063,"Nov 29, 2002",0.0
1064,"Nov 30, 2002",0.0
1065,"Dec 1, 2002",0.001
1066,"Dec 2, 2002",0.0
1067,"Dec 3, 2002",0.0
1068,"Dec 4, 2002",0.0
1069,"Dec 5, 2002",0.0
1070,"Dec 6, 2002",0.0
1071,"Dec 7, 2002",0.0
1072,"Dec 8, 2002",0.0
1073,"Dec 9, 2002",0.0
1074,"Dec 10, 2002",0.0
1075,"Dec 11, 2002",0.0
1076,"Dec 12, 2002",0.0
1077,"Dec 13, 2002",0.0
1078,"Dec 14, 2002",0.0
1079,"Dec 15, 2002",0.0
1080,"Dec 16, 2002",0.0
1081,"Dec 17, 2002",0.003
1082,"Dec 18, 2002",0.004
1083,"Dec 19, 2002",0.004
1084,"Dec 20, 2002",0.003
1085,"Dec 21, 2002",0.001
1086,"Dec 22, 2002",0.0
1087,"Dec 23, 2002",0.0
1088,"Dec 24, 2002",0.0
1089,"Dec 25, 2002",0.001
1090,"Dec 26, 2002",0.001
1091,"Dec 27, 2002",0.001
1092,"Dec 28, 2002",0.001
1093,"Dec 29, 2002",0.0
1094,"Dec 30, 2002",0.0
1095,"Dec 31, 2002",0.0
1096,"Jan 1, 2003",0.001
1097,"Jan 2, 2003",0.0
1098,"Jan 3, 2003",0.0
1099,"Jan 4, 2003",0.001
1100,"Jan 5, 2003",0.0
1101,"Jan 6, 2003",0.0
1102,"Jan 7, 2003",0.0
1103,"Jan 8, 2003",0.0
1104,"Jan 9, 2003",0.0
1105,"Jan 10, 2003",0.0
1106,"Jan 11, 2003",0.0
1107,"Jan 12, 2003",0.0
1108,"Jan 13, 2003",0.0
1109,"Jan 14, 2003",0.0
1110,"Jan 15, 2003",0.0
1111,"Jan 16, 2003",0.0
1112,"Jan 17, 2003",0.0
1113,"Jan 18, 2003",0.0
1114,"Jan 19, 2003",0.0
1115,"Jan 20, 2003",0.0
1116,"Jan 21, 2003",0.0
1117,"Jan 22, 2003",0.0
1118,"Jan 23, 2003",0.0
1119,"Jan 24, 2003",0.0
1120,"Jan 25, 2003",0.0
1121,"Jan 26, 2003",0.0
1122,"Jan 27, 2003",0.0
1123,"Jan 28, 2003",0.0
1124,"Jan 29, 2003",0.008
1125,"Jan 30, 2003",0.004
1126,"Jan 31, 2003",0.0
1127,"Feb 1, 2003",0.0
1128,"Feb 2, 2003",0.0
1129,"Feb 3, 2003",0.0
1130,"Feb 4, 2003",0.0
1131,"Feb 5, 2003",0.006
1132,"Feb 6, 2003",0.002
1133,"Feb 7, 2003",0.0
1134,"Feb 8, 2003",0.001
1135,"Feb 9, 2003",0.003
1136,"Feb 10, 2003",0.003
1137,"Feb 11, 2003",0.0
1138,"Feb 12, 2003",0.003
1139,"Feb 13, 2003",0.001
1140,"Feb 14, 2003",0.001
1141,"Feb 15, 2003",0.0
1142,"Feb 16, 2003",0.0
1143,"Feb 17, 2003",0.0
1144,"Feb 18, 2003",0.0
1145,"Feb 19, 2003",0.004
1146,"Feb 20, 2003",0.0
1147,"Feb 21, 2003",0.0
1148,"Feb 22, 2003",0.0
1149,"Feb 23, 2003",0.0
1150,"Feb 24, 2003",0.001
1151,"Feb 25, 2003",0.002
1152,"Feb 26, 2003",0.003
1153,"Feb 27, 2003",0.009000000000000001
1154,"Feb 28, 2003",0.001
1155,"Mar 1, 2003",0.002
1156,"Mar 2, 2003",0.004
1157,"Mar 3, 2003",0.004
1158,"Mar 4, 2003",0.001
1159,"Mar 5, 2003",0.0
1160,"Mar 6, 2003",0.0
1161,"Mar 7, 2003",0.0
1162,"Mar 8, 2003",0.0
1163,"Mar 9, 2003",0.0
1164,"Mar 10, 2003",0.0
1165,"Mar 11, 2003",0.004
1166,"Mar 12, 2003",0.013999999999999999
1167,"Mar 13, 2003",0.008
1168,"Mar 14, 2003",0.006
1169,"Mar 15, 2003",0.002
1170,"Mar 16, 2003",0.005
1171,"Mar 17, 2003",0.003
1172,"Mar 18, 2003",0.002
1173,"Mar 19, 2003",0.004
1174,"Mar 20, 2003",0.006
1175,"Mar 21, 2003",0.005
1176,"Mar 22, 2003",0.002
1177,"Mar 23, 2003",0.0
1178,"Mar 24, 2003",0.0
1179,"Mar 25, 2003",0.001
1180,"Mar 26, 2003",0.006999999999999999
1181,"Mar 27, 2003",0.005
1182,"Mar 28, 2003",0.006999999999999999
1183,"Mar 29, 2003",0.005
1184,"Mar 30, 2003",0.016
1185,"Mar 31, 2003",0.034
1186,"Apr 1, 2003",0.012
1187,"Apr 2, 2003",0.011000000000000001
1188,"Apr 3, 2003",0.008
1189,"Apr 4, 2003",0.002
1190,"Apr 5, 2003",0.004
1191,"Apr 6, 2003",0.0
1192,"Apr 7, 2003",0.001
1193,"Apr 8, 2003",0.0
1194,"Apr 9, 2003",0.0
1195,"Apr 10, 2003",0.003
1196,"Apr 11, 2003",0.006
1197,"Apr 12, 2003",0.042
1198,"Apr 13, 2003",0.023
1199,"Apr 14, 2003",0.008
1200,"Apr 15, 2003",0.008
1201,"Apr 16, 2003",0.017
1202,"Apr 17, 2003",0.034
1203,"Apr 18, 2003",0.006
1204,"Apr 19, 2003",0.005
1205,"Apr 20, 2003",0.018000000000000002
1206,"Apr 21, 2003",0.01
1207,"Apr 22, 2003",0.009000000000000001
1208,"Apr 23, 2003",0.004
1209,"Apr 24, 2003",0.002
1210,"Apr 25, 2003",0.003
1211,"Apr 26, 2003",0.006
1212,"Apr 27, 2003",0.011000000000000001
1213,"Apr 28, 2003",0.002
1214,"Apr 29, 2003",0.001
1215,"Apr 30, 2003",0.009000000000000001
1216,"May 1, 2003",0.012
1217,"May 2, 2003",0.021
1218,"May 3, 2003",0.009000000000000001
1219,"May 4, 2003",0.039
1220,"May 5, 2003",0.009000000000000001
1221,"May 6, 2003",0.012
1222,"May 7, 2003",0.006
1223,"May 8, 2003",0.002
1224,"May 9, 2003",0.001
1225,"May 10, 2003",0.003
1226,"May 11, 2003",0.004
1227,"May 12, 2003",0.005
1228,"May 13, 2003",0.002
1229,"May 14, 2003",0.004
1230,"May 15, 2003",0.005
1231,"May 16, 2003",0.006
1232,"May 17, 2003",0.005
1233,"May 18, 2003",0.003
1234,"May 19, 2003",0.024
1235,"May 20, 2003",0.027000000000000003
1236,"May 21, 2003",0.017
1237,"May 22, 2003",0.015
1238,"May 23, 2003",0.011000000000000001
1239,"May 24, 2003",0.013000000000000001
1240,"May 25, 2003",0.03
1241,"May 26, 2003",0.028999999999999998
1242,"May 27, 2003",0.013999999999999999
1243,"May 28, 2003",0.006
1244,"May 29, 2003",0.005
1245,"May 30, 2003",0.002
1246,"May 31, 2003",0.003
1247,"Jun 1, 2003",0.002
1248,"Jun 2, 2003",0.006
1249,"Jun 3, 2003",0.004
1250,"Jun 4, 2003",0.012
1251,"Jun 5, 2003",0.038
1252,"Jun 6, 2003",0.037000000000000005
1253,"Jun 7, 2003",0.054000000000000006
1254,"Jun 8, 2003",0.069
1255,"Jun 9, 2003",0.036000000000000004
1256,"Jun 10, 2003",0.019
1257,"Jun 11, 2003",0.024
1258,"Jun 12, 2003",0.040999999999999995
1259,"Jun 13, 2003",0.051
1260,"Jun 14, 2003",0.028999999999999998
1261,"Jun 15, 2003",0.015
1262,"Jun 16, 2003",0.013000000000000001
1263,"Jun 17, 2003",0.019
1264,"Jun 18, 2003",0.01
1265,"Jun 19, 2003",0.011000000000000001
1266,"Jun 20, 2003",0.039
1267,"Jun 21, 2003",0.071
1268,"Jun 22, 2003",0.048
1269,"Jun 23, 2003",0.055999999999999994
1270,"Jun 24, 2003",0.039
1271,"Jun 25, 2003",0.055
1272,"Jun 26, 2003",0.065
1273,"Jun 27, 2003",0.11
1274,"Jun 28, 2003",0.107
1275,"Jun 29, 2003",0.09300000000000001
1276,"Jun 30, 2003",0.069
1277,"Jul 1, 2003",0.024
1278,"Jul 2, 2003",0.022000000000000002
1279,"Jul 3, 2003",0.035
1280,"Jul 4, 2003",0.017
1281,"Jul 5, 2003",0.015
1282,"Jul 6, 2003",0.026000000000000002
1283,"Jul 7, 2003",0.049
1284,"Jul 8, 2003",0.047
1285,"Jul 9, 2003",0.027999999999999997
1286,"Jul 10, 2003",0.040999999999999995
1287,"Jul 11, 2003",0.065
1288,"Jul 12, 2003",0.061
1289,"Jul 13, 2003",0.06
1290,"Jul 14, 2003",0.019
1291,"Jul 15, 2003",0.009000000000000001
1292,"Jul 16, 2003",0.011000000000000001
1293,"Jul 17, 2003",0.016
1294,"Jul 18, 2003",0.016
1295,"Jul 19, 2003",0.03
1296,"Jul 20, 2003",0.048
1297,"Jul 21, 2003",0.024
1298,"Jul 22, 2003",0.009000000000000001
1299,"Jul 23, 2003",0.015
1300,"Jul 24, 2003",0.023
1301,"Jul 25, 2003",0.006999999999999999
1302,"Jul 26, 2003",0.021
1303,"Jul 27, 2003",0.008
1304,"Jul 28, 2003",0.034
1305,"Jul 29, 2003",0.08199999999999999
1306,"Jul 30, 2003",0.045
1307,"Jul 31, 2003",0.028999999999999998
1308,"Aug 1, 2003",0.018000000000000002
1309,"Aug 2, 2003",0.009000000000000001
1310,"Aug 3, 2003",0.006
1311,"Aug 4, 2003",0.006999999999999999
1312,"Aug 5, 2003",0.003
1313,"Aug 6, 2003",0.006
1314,"Aug 7, 2003",0.009000000000000001
1315,"Aug 8, 2003",0.017
1316,"Aug 9, 2003",0.03
1317,"Aug 10, 2003",0.047
1318,"Aug 11, 2003",0.028999999999999998
1319,"Aug 12, 2003",0.015
1320,"Aug 13, 2003",0.008
1321,"Aug 14, 2003",0.015
1322,"Aug 15, 2003",0.017
1323,"Aug 16, 2003",0.018000000000000002
1324,"Aug 17, 2003",0.015
1325,"Aug 18, 2003",0.001
1326,"Aug 19, 2003",0.016
1327,"Aug 20, 2003",0.01
1328,"Aug 21, 2003",0.006999999999999999
1329,"Aug 22, 2003",0.021
1330,"Aug 23, 2003",0.005
1331,"Aug 24, 2003",0.018000000000000002
1332,"Aug 25, 2003",0.008
1333,"Aug 26, 2003",0.004
1334,"Aug 27, 2003",0.008
1335,"Aug 28, 2003",0.024
1336,"Aug 29, 2003",0.023
1337,"Aug 30, 2003",0.03
1338,"Aug 31, 2003",0.032
1339,"Sep 1, 2003",0.036000000000000004
1340,"Sep 2, 2003",0.040999999999999995
1341,"Sep 3, 2003",0.015
1342,"Sep 4, 2003",0.002
1343,"Sep 5, 2003",0.012
1344,"Sep 6, 2003",0.013000000000000001
1345,"Sep 7, 2003",0.023
1346,"Sep 8, 2003",0.013000000000000001
1347,"Sep 9, 2003",0.006999999999999999
1348,"Sep 10, 2003",0.011000000000000001
1349,"Sep 11, 2003",0.017
1350,"Sep 12, 2003",0.011000000000000001
1351,"Sep 13, 2003",0.008
1352,"Sep 14, 2003",0.040999999999999995
1353,"Sep 15, 2003",0.012
1354,"Sep 16, 2003",0.012
1355,"Sep 17, 2003",0.01
1356,"Sep 18, 2003",0.006999999999999999
1357,"Sep 19, 2003",0.006999999999999999
1358,"Sep 20, 2003",0.008
1359,"Sep 21, 2003",0.011000000000000001
1360,"Sep 22, 2003",0.01
1361,"Sep 23, 2003",0.005
1362,"Sep 24, 2003",0.009000000000000001
1363,"Sep 25, 2003",0.002
1364,"Sep 26, 2003",0.012
1365,"Sep 27, 2003",0.008
1366,"Sep 28, 2003",0.005
1367,"Sep 29, 2003",0.011000000000000001
1368,"Sep 30, 2003",0.005
1369,"Oct 1, 2003",0.003
1370,"Oct 2, 2003",0.009000000000000001
1371,"Oct 3, 2003",0.01
1372,"Oct 4, 2003",0.01
1373,"Oct 5, 2003",0.004
1374,"Oct 6, 2003",0.002
1375,"Oct 7, 2003",0.015
1376,"Oct 8, 2003",0.032
1377,"Oct 9, 2003",0.102
1378,"Oct 10, 2003",0.08800000000000001
1379,"Oct 11, 2003",0.002
1380,"Oct 12, 2003",0.0
1381,"Oct 13, 2003",0.0
1382,"Oct 14, 2003",0.0
1383,"Oct 15, 2003",0.002
1384,"Oct 16, 2003",0.002
1385,"Oct 17, 2003",0.002
1386,"Oct 18, 2003",0.001
1387,"Oct 19, 2003",0.001
1388,"Oct 20, 2003",0.003
1389,"Oct 21, 2003",0.002
1390,"Oct 22, 2003",0.001
1391,"Oct 23, 2003",0.003
1392,"Oct 24, 2003",0.003
1393,"Oct 25, 2003",0.003
1394,"Oct 26, 2003",0.006
1395,"Oct 27, 2003",0.006999999999999999
1396,"Oct 28, 2003",0.001
1397,"Oct 29, 2003",0.003
1398,"Oct 30, 2003",0.0
1399,"Oct 31, 2003",0.005
1400,"Nov 1, 2003",0.003
1401,"Nov 2, 2003",0.001
1402,"Nov 3, 2003",0.0
1403,"Nov 4, 2003",0.0
1404,"Nov 5, 2003",0.001
1405,"Nov 6, 2003",0.001
1406,"Nov 7, 2003",0.001
1407,"Nov 8, 2003",0.001
1408,"Nov 9, 2003",0.0
1409,"Nov 10, 2003",0.0
1410,"Nov 11, 2003",0.0
1411,"Nov 12, 2003",0.0
1412,"Nov 13, 2003",0.0
1413,"Nov 14, 2003",0.0
1414,"Nov 15, 2003",0.0
1415,"Nov 16, 2003",0.0
1416,"Nov 17, 2003",0.0
1417,"Nov 18, 2003",0.0
1418,"Nov 19, 2003",0.0
1419,"Nov 20, 2003",0.0
1420,"Nov 21, 2003",0.0
1421,"Nov 22, 2003",0.0
1422,"Nov 23, 2003",0.0
1423,"Nov 24, 2003",0.0
1424,"Nov 25, 2003",0.0
1425,"Nov 26, 2003",0.0
1426,"Nov 27, 2003",0.0
1427,"Nov 28, 2003",0.0
1428,"Nov 29, 2003",0.0
1429,"Nov 30, 2003",0.0
1430,"Dec 1, 2003",0.0
1431,"Dec 2, 2003",0.0
1432,"Dec 3, 2003",0.0
1433,"Dec 4, 2003",0.0
1434,"Dec 5, 2003",0.0
1435,"Dec 6, 2003",0.0
1436,"Dec 7, 2003",0.0
1437,"Dec 8, 2003",0.0
1438,"Dec 9, 2003",0.0
1439,"Dec 10, 2003",0.0
1440,"Dec 11, 2003",0.0
1441,"Dec 12, 2003",0.0
1442,"Dec 13, 2003",0.0
1443,"Dec 14, 2003",0.0
1444,"Dec 15, 2003",0.0
1445,"Dec 16, 2003",0.0
1446,"Dec 17, 2003",0.002
1447,"Dec 18, 2003",0.001
1448,"Dec 19, 2003",0.006999999999999999
1449,"Dec 20, 2003",0.002
1450,"Dec 21, 2003",0.0
1451,"Dec 22, 2003",0.0
1452,"Dec 23, 2003",0.0
1453,"Dec 24, 2003",0.001
1454,"Dec 25, 2003",0.0
1455,"Dec 26, 2003",0.0
1456,"Dec 27, 2003",0.0
1457,"Dec 28, 2003",0.003
1458,"Dec 29, 2003",0.0
1459,"Dec 30, 2003",0.0
1460,"Dec 31, 2003",0.0
1461,"Jan 1, 2004",0.0
1462,"Jan 2, 2004",0.0
1463,"Jan 3, 2004",0.0
1464,"Jan 4, 2004",0.0
1465,"Jan 5, 2004",0.0
1466,"Jan 6, 2004",0.0
1467,"Jan 7, 2004",0.0
1468,"Jan 8, 2004",0.001
1469,"Jan 9, 2004",0.0
1470,"Jan 10, 2004",0.0
1471,"Jan 11, 2004",0.0
1472,"Jan 12, 2004",0.0
1473,"Jan 13, 2004",0.0
1474,"Jan 14, 2004",0.001
1475,"Jan 15, 2004",0.0
1476,"Jan 16, 2004",0.0
1477,"Jan 17, 2004",0.001
1478,"Jan 18, 2004",0.002
1479,"Jan 19, 2004",0.002
1480,"Jan 20, 2004",0.0
1481,"Jan 21, 2004",0.0
1482,"Jan 22, 2004",0.0
1483,"Jan 23, 2004",0.006999999999999999
1484,"Jan 24, 2004",0.006999999999999999
1485,"Jan 25, 2004",0.0
1486,"Jan 26, 2004",0.0
1487,"Jan 27, 2004",0.0
1488,"Jan 28, 2004",0.0
1489,"Jan 29, 2004",0.0
1490,"Jan 30, 2004",0.0
1491,"Jan 31, 2004",0.0
1492,"Feb 1, 2004",0.0
1493,"Feb 2, 2004",0.0
1494,"Feb 3, 2004",0.0
1495,"Feb 4, 2004",0.0
1496,"Feb 5, 2004",0.0
1497,"Feb 6, 2004",0.0
1498,"Feb 7, 2004",0.0
1499,"Feb 8, 2004",0.0
1500,"Feb 9, 2004",0.0
1501,"Feb 10, 2004",0.0
1502,"Feb 11, 2004",0.0
1503,"Feb 12, 2004",0.0
1504,"Feb 13, 2004",0.0
1505,"Feb 14, 2004",0.0
1506,"Feb 15, 2004",0.002
1507,"Feb 16, 2004",0.004
1508,"Feb 17, 2004",0.0
1509,"Feb 18, 2004",0.0
1510,"Feb 19, 2004",0.003
1511,"Feb 20, 2004",0.006
1512,"Feb 21, 2004",0.001
1513,"Feb 22, 2004",0.004
1514,"Feb 23, 2004",0.0
1515,"Feb 24, 2004",0.001
1516,"Feb 25, 2004",0.0
1517,"Feb 26, 2004",0.0
1518,"Feb 27, 2004",0.002
1519,"Feb 28, 2004",0.001
1520,"Feb 29, 2004",0.001
1521,"Mar 1, 2004",0.0
1522,"Mar 2, 2004",0.0
1523,"Mar 3, 2004",0.0
1524,"Mar 4, 2004",0.0
1525,"Mar 5, 2004",0.0
1526,"Mar 6, 2004",0.0
1527,"Mar 7, 2004",0.001
1528,"Mar 8, 2004",0.001
1529,"Mar 9, 2004",0.0
1530,"Mar 10, 2004",0.01
1531,"Mar 11, 2004",0.001
1532,"Mar 12, 2004",0.001
1533,"Mar 13, 2004",0.0
1534,"Mar 14, 2004",0.0
1535,"Mar 15, 2004",0.0
1536,"Mar 16, 2004",0.008
1537,"Mar 17, 2004",0.002
1538,"Mar 18, 2004",0.001
1539,"Mar 19, 2004",0.011000000000000001
1540,"Mar 20, 2004",0.013000000000000001
1541,"Mar 21, 2004",0.013999999999999999
1542,"Mar 22, 2004",0.022000000000000002
1543,"Mar 23, 2004",0.013000000000000001
1544,"Mar 24, 2004",0.009000000000000001
